game_id,action_id,goal
2565813,223,False
2565813,336,False
2565813,429,False
2565813,432,False
2565813,591,False
2565813,633,False
2565813,696,False
2565813,729,False
2565813,731,False
2565813,741,True
2565813,795,False
2565813,804,False
2565813,806,False
2565813,812,False
2565813,841,False
2565813,843,True
2565813,945,False
2565813,976,False
2565813,1076,False
2565813,1155,False
2565813,1169,True
2565812,283,False
2565812,348,False
2565812,352,True
2565812,582,False
2565812,669,True
2565812,687,False
2565812,697,False
2565812,704,False
2565812,760,False
2565812,892,False
2565812,965,True
2565812,1007,False
2565812,1157,True
2565812,1179,False
2565812,1367,False
2565812,1372,False
2565812,1387,False
2565811,29,False
2565811,386,False
2565811,421,True
2565811,463,False
2565811,478,False
2565811,625,False
2565811,717,False
2565811,730,False
2565811,749,False
2565811,754,True
2565811,783,False
2565811,889,False
2565811,1119,False
2565811,1125,False
2565811,1204,False
2565811,1262,False
2565811,1299,False
2565811,1330,False
2565811,1378,False
2565810,49,False
2565810,110,False
2565810,127,False
2565810,133,False
2565810,140,True
2565810,334,False
2565810,422,False
2565810,424,False
2565810,451,False
2565810,455,True
2565810,464,False
2565810,523,False
2565810,527,False
2565810,568,False
2565810,731,False
2565810,794,False
2565810,933,False
2565810,966,False
2565810,988,False
2565810,1103,False
2565809,210,True
2565809,227,False
2565809,299,False
2565809,529,False
2565809,645,False
2565809,684,False
2565809,692,False
2565809,761,False
2565809,909,False
2565809,947,False
2565809,1064,False
2565809,1069,True
2565809,1081,False
2565809,1087,False
2565809,1098,False
2565809,1138,False
2565809,1195,False
2565808,45,False
2565808,110,False
2565808,284,False
2565808,348,False
2565808,365,False
2565808,565,False
2565808,688,False
2565808,721,True
2565808,810,False
2565808,814,True
2565808,902,False
2565808,1037,False
2565808,1065,False
2565808,1094,False
2565807,113,False
2565807,116,False
2565807,129,False
2565807,150,False
2565807,153,False
2565807,232,True
2565807,272,False
2565807,380,False
2565807,385,False
2565807,445,False
2565807,488,False
2565807,496,False
2565807,506,False
2565807,532,False
2565807,582,True
2565807,622,False
2565807,768,False
2565807,770,False
2565807,850,False
2565807,1225,False
2565806,160,False
2565806,197,False
2565806,219,True
2565806,615,False
2565806,684,False
2565806,737,False
2565806,812,False
2565806,818,False
2565806,878,False
2565806,937,False
2565806,939,False
2565806,1236,False
2565805,34,False
2565805,93,False
2565805,173,False
2565805,239,True
2565805,302,False
2565805,321,False
2565805,326,False
2565805,362,False
2565805,370,False
2565805,440,False
2565805,565,False
2565805,569,False
2565805,646,False
2565805,696,False
2565805,711,False
2565805,795,False
2565805,852,False
2565805,966,False
2565805,1012,False
2565805,1020,False
2565805,1040,False
2565805,1070,False
2565805,1118,False
2565804,145,False
2565804,163,False
2565804,172,False
2565804,240,False
2565804,310,False
2565804,494,False
2565804,629,False
2565804,639,False
2565804,667,False
2565804,689,False
2565804,693,False
2565804,736,False
2565804,886,False
2565804,921,False
2565804,931,False
2565804,1013,False
2565804,1018,False
2565804,1060,False
2565804,1115,False
2565804,1151,False
2565804,1217,False
2565803,79,False
2565803,82,False
2565803,115,False
2565803,134,False
2565803,216,True
2565803,250,False
2565803,300,False
2565803,356,False
2565803,403,False
2565803,511,False
2565803,516,False
2565803,573,False
2565803,814,False
2565803,842,False
2565803,854,False
2565803,960,False
2565803,994,False
2565803,1018,False
2565803,1181,False
2565803,1241,False
2565803,1316,False
2565802,167,False
2565802,173,False
2565802,186,False
2565802,215,False
2565802,264,True
2565802,380,False
2565802,402,False
2565802,598,True
2565802,600,False
2565802,611,False
2565802,714,False
2565802,754,False
2565802,836,False
2565802,854,False
2565802,968,False
2565802,1121,False
2565801,11,False
2565801,76,False
2565801,141,False
2565801,261,False
2565801,301,False
2565801,337,False
2565801,492,False
2565801,494,True
2565801,554,False
2565801,584,False
2565801,630,False
2565801,650,False
2565801,659,False
2565801,818,False
2565801,824,False
2565801,853,False
2565801,973,False
2565801,995,True
2565801,1013,False
2565801,1031,False
2565801,1057,False
2565801,1114,False
2565800,3,False
2565800,23,False
2565800,71,False
2565800,145,False
2565800,202,False
2565800,254,False
2565800,347,False
2565800,349,False
2565800,372,False
2565800,422,True
2565800,547,True
2565800,574,False
2565800,596,False
2565800,844,False
2565800,851,False
2565800,892,True
2565800,1069,False
2565800,1076,True
2565800,1121,False
2565800,1230,False
2565800,1387,False
2565800,1411,False
2565800,1427,False
2565799,124,False
2565799,240,False
2565799,305,False
2565799,445,False
2565799,495,False
2565799,497,False
2565799,563,False
2565799,647,False
2565799,651,False
2565799,667,False
2565799,734,False
2565799,739,False
2565799,784,False
2565799,805,False
2565799,857,False
2565799,913,False
2565799,937,False
2565799,998,False
2565799,1048,False
2565799,1053,False
2565799,1082,False
2565799,1158,False
2565799,1203,False
2565799,1218,False
2565799,1356,False
2565799,1374,False
2565799,1409,True
2565798,40,False
2565798,111,False
2565798,147,False
2565798,187,False
2565798,381,False
2565798,513,False
2565798,523,False
2565798,557,False
2565798,652,False
2565798,689,False
2565798,693,False
2565798,716,False
2565798,761,False
2565798,837,False
2565798,848,False
2565798,862,False
2565798,883,False
2565798,955,False
2565798,1004,False
2565798,1044,True
2565797,107,False
2565797,127,False
2565797,134,False
2565797,188,False
2565797,249,False
2565797,274,False
2565797,370,False
2565797,449,False
2565797,478,False
2565797,495,False
2565797,536,False
2565797,588,False
2565797,604,False
2565797,637,False
2565797,715,True
2565797,798,False
2565797,813,False
2565797,854,False
2565797,925,False
2565797,992,True
2565797,1004,False
2565797,1007,False
2565796,25,False
2565796,156,False
2565796,230,False
2565796,252,False
2565796,342,False
2565796,376,False
2565796,391,False
2565796,410,False
2565796,434,False
2565796,470,False
2565796,494,False
2565796,541,False
2565796,583,False
2565796,598,True
2565796,611,False
2565796,629,False
2565796,640,True
2565796,685,False
2565796,736,False
2565796,751,False
2565796,766,False
2565796,840,False
2565796,848,True
2565796,911,False
2565796,919,False
2565796,942,False
2565796,976,False
2565796,1003,False
2565796,1068,False
2565796,1109,False
2565796,1128,False
2565796,1234,True
2565796,1252,False
2565796,1257,False
2565796,1269,False
2565796,1271,False
2565795,184,False
2565795,257,False
2565795,321,False
2565795,323,False
2565795,389,False
2565795,510,True
2565795,541,False
2565795,639,False
2565795,641,False
2565795,823,True
2565795,1043,True
2565795,1158,False
2565795,1193,False
2565795,1195,False
2565795,1253,False
2565795,1271,False
2565794,17,False
2565794,121,False
2565794,141,False
2565794,363,False
2565794,429,False
2565794,487,False
2565794,528,False
2565794,539,False
2565794,594,False
2565794,702,False
2565794,737,False
2565794,815,False
2565794,841,False
2565794,936,False
2565794,980,False
2565794,1075,False
2565794,1130,False
2565794,1165,False
2565794,1223,False
2565794,1259,False
2565794,1263,False
2565794,1271,False
2565794,1321,False
2565794,1333,False
2565793,39,True
2565793,232,False
2565793,240,False
2565793,336,False
2565793,415,False
2565793,419,False
2565793,459,False
2565793,668,False
2565793,674,False
2565793,724,False
2565793,1000,False
2565793,1004,False
2565793,1052,False
2565793,1099,False
2565792,39,False
2565792,217,False
2565792,224,False
2565792,423,False
2565792,450,False
2565792,524,False
2565792,563,False
2565792,659,False
2565792,665,False
2565792,673,False
2565792,680,False
2565792,807,False
2565792,840,False
2565792,845,False
2565792,933,False
2565792,1006,False
2565791,55,True
2565791,71,True
2565791,89,False
2565791,121,False
2565791,127,False
2565791,255,False
2565791,265,False
2565791,346,False
2565791,350,False
2565791,408,False
2565791,425,True
2565791,488,True
2565791,498,False
2565791,532,False
2565791,549,False
2565791,583,True
2565791,726,False
2565791,745,False
2565791,796,False
2565791,814,False
2565791,841,False
2565791,940,True
2565791,971,False
2565791,974,False
2565791,1051,False
2565791,1072,True
2565791,1159,False
2565791,1277,False
2565791,1281,False
2565790,41,False
2565790,127,False
2565790,152,False
2565790,154,False
2565790,158,False
2565790,248,False
2565790,372,False
2565790,417,False
2565790,463,False
2565790,521,False
2565790,576,False
2565790,698,False
2565790,777,False
2565790,828,False
2565790,844,False
2565790,848,False
2565790,893,False
2565790,1017,False
2565790,1020,True
2565790,1024,False
2565790,1110,False
2565790,1200,False
2565790,1278,False
2565790,1306,False
2565789,11,False
2565789,48,False
2565789,50,False
2565789,162,False
2565789,188,False
2565789,424,False
2565789,473,True
2565789,545,False
2565789,624,False
2565789,694,True
2565789,729,False
2565789,852,True
2565789,1009,False
2565789,1068,True
2565789,1088,False
2565789,1098,False
2565789,1102,False
2565789,1138,False
2565789,1227,False
2565789,1261,False
2565789,1295,True
2565789,1362,True
2565789,1431,False
2565789,1434,True
2565788,147,True
2565788,194,True
2565788,292,False
2565788,304,False
2565788,483,False
2565788,486,True
2565788,518,False
2565788,609,False
2565788,669,False
2565788,713,False
2565788,814,False
2565788,831,False
2565788,833,False
2565788,844,False
2565788,994,False
2565788,1047,False
2565787,181,False
2565787,219,False
2565787,565,False
2565787,588,False
2565787,598,False
2565787,616,False
2565787,632,False
2565787,721,False
2565787,829,False
2565787,848,False
2565787,893,False
2565787,939,True
2565787,975,False
2565787,1032,False
2565787,1101,True
2565787,1107,False
2565787,1245,False
2565786,116,False
2565786,210,False
2565786,338,False
2565786,375,False
2565786,377,True
2565786,403,False
2565786,434,False
2565786,485,False
2565786,808,False
2565786,873,False
2565786,887,False
2565786,949,False
2565786,1027,False
2565786,1093,False
2565786,1118,False
2565786,1122,False
2565786,1172,True
2565786,1276,False
2565786,1278,False
2565786,1280,False
2565785,37,False
2565785,71,False
2565785,82,False
2565785,137,False
2565785,220,False
2565785,246,False
2565785,260,False
2565785,354,False
2565785,433,False
2565785,479,False
2565785,509,False
2565785,586,False
2565785,655,False
2565785,658,False
2565785,704,False
2565785,756,False
2565785,825,True
2565785,960,False
2565785,1048,False
2565785,1102,False
2565785,1140,False
2565784,41,False
2565784,108,False
2565784,184,False
2565784,218,False
2565784,409,False
2565784,437,False
2565784,439,True
2565784,512,False
2565784,611,False
2565784,634,False
2565784,642,True
2565784,696,False
2565784,704,False
2565784,711,False
2565784,810,False
2565784,887,False
2565784,904,False
2565784,921,False
2565784,974,True
2565784,1031,False
2565783,124,True
2565783,206,False
2565783,208,False
2565783,243,False
2565783,304,False
2565783,439,False
2565783,494,False
2565783,497,False
2565783,517,True
2565783,598,False
2565783,686,False
2565783,711,False
2565783,737,False
2565783,764,True
2565783,791,False
2565783,820,False
2565783,1036,False
2565783,1062,False
2565783,1074,False
2565783,1228,False
2565783,1230,False
2565782,110,False
2565782,135,False
2565782,158,False
2565782,289,False
2565782,293,False
2565782,368,True
2565782,430,False
2565782,435,False
2565782,461,False
2565782,588,False
2565782,765,False
2565782,798,False
2565782,808,False
2565782,817,False
2565782,849,False
2565782,972,True
2565782,993,False
2565782,1008,True
2565782,1046,False
2565782,1119,False
2565781,19,False
2565781,86,False
2565781,92,False
2565781,103,False
2565781,171,False
2565781,230,True
2565781,266,False
2565781,404,False
2565781,482,False
2565781,504,False
2565781,552,False
2565781,559,False
2565781,795,False
2565781,849,False
2565781,1183,False
2565781,1193,False
2565781,1228,False
2565781,1266,False
2565781,1322,True
2565781,1358,False
2565781,1362,False
2565780,156,False
2565780,158,True
2565780,168,False
2565780,192,False
2565780,197,False
2565780,268,False
2565780,312,False
2565780,342,False
2565780,364,False
2565780,371,False
2565780,441,True
2565780,458,False
2565780,479,False
2565780,528,False
2565780,641,False
2565780,660,True
2565780,725,False
2565780,733,False
2565780,808,True
2565780,885,True
2565780,895,False
2565780,903,False
2565780,921,False
2565780,957,False
2565780,999,False
2565780,1112,False
2565780,1114,False
2565780,1148,True
2565780,1178,False
2565780,1216,True
2565779,136,False
2565779,175,False
2565779,243,False
2565779,249,False
2565779,333,True
2565779,409,False
2565779,414,False
2565779,448,True
2565779,481,False
2565779,485,False
2565779,640,False
2565779,717,False
2565779,770,False
2565779,894,False
2565779,930,False
2565779,990,False
2565779,1011,True
2565779,1021,False
2565778,212,False
2565778,445,False
2565778,481,True
2565778,545,False
2565778,640,True
2565778,814,False
2565778,946,False
2565778,973,False
2565778,995,False
2565778,1015,False
2565778,1053,True
2565778,1064,False
2565777,344,False
2565777,348,False
2565777,633,False
2565777,772,False
2565777,787,False
2565777,831,False
2565777,848,False
2565777,878,False
2565777,900,False
2565777,920,False
2565777,950,False
2565777,962,False
2565777,978,False
2565777,1081,False
2565777,1096,False
2565777,1109,False
2565777,1157,False
2565777,1159,False
2565777,1165,False
2565777,1305,False
2565777,1328,False
2565776,8,False
2565776,10,True
2565776,23,False
2565776,113,False
2565776,200,False
2565776,347,False
2565776,447,False
2565776,647,False
2565776,658,False
2565776,747,False
2565776,778,False
2565776,800,False
2565776,865,False
2565776,874,False
2565776,999,False
2565775,178,False
2565775,193,False
2565775,207,False
2565775,319,False
2565775,326,False
2565775,372,False
2565775,398,False
2565775,450,False
2565775,532,False
2565775,543,False
2565775,546,False
2565775,615,False
2565775,619,True
2565775,710,False
2565775,767,False
2565775,773,False
2565775,810,False
2565775,825,False
2565775,890,False
2565775,910,False
2565775,1113,False
2565775,1174,False
2565775,1176,False
2565775,1196,False
2565775,1203,False
2565774,91,False
2565774,114,False
2565774,333,False
2565774,414,False
2565774,586,False
2565774,608,False
2565774,661,False
2565774,670,False
2565774,684,False
2565774,747,False
2565774,771,False
2565774,836,False
2565774,848,False
2565774,965,False
2565774,971,False
2565774,985,False
2565774,1049,False
2565774,1078,False
2565774,1122,False
2565773,132,False
2565773,139,True
2565773,233,False
2565773,296,False
2565773,392,False
2565773,424,False
2565773,467,True
2565773,482,False
2565773,544,False
2565773,651,False
2565773,820,False
2565773,978,False
2565773,980,False
2565773,982,False
2565773,1033,False
2565773,1151,True
2565773,1190,False
2565773,1235,True
2565772,16,True
2565772,110,False
2565772,134,False
2565772,390,False
2565772,393,False
2565772,475,True
2565772,525,False
2565772,535,False
2565772,547,True
2565772,577,True
2565772,617,False
2565772,706,False
2565772,840,False
2565772,865,False
2565772,872,False
2565772,1110,False
2565772,1184,True
2565772,1298,False
2565772,1300,True
2565772,1326,True
2565772,1340,False
2565772,1370,False
2565772,1384,False
2565772,1418,False
2565772,1464,False
2565771,35,False
2565771,144,False
2565771,169,False
2565771,218,False
2565771,222,True
2565771,227,True
2565771,376,False
2565771,422,False
2565771,535,False
2565771,553,False
2565771,577,False
2565771,761,False
2565771,838,False
2565771,841,False
2565771,852,False
2565771,854,False
2565771,856,True
2565771,899,False
2565771,1039,False
2565771,1119,False
2565771,1121,False
2565771,1150,True
2565771,1174,False
2565770,67,False
2565770,152,False
2565770,264,False
2565770,361,False
2565770,378,False
2565770,408,False
2565770,505,False
2565770,512,False
2565770,527,False
2565770,530,False
2565770,533,False
2565770,543,False
2565770,558,False
2565770,709,False
2565770,782,True
2565770,924,False
2565770,983,False
2565770,985,False
2565770,999,False
2565770,1008,False
2565770,1056,False
2565770,1258,False
2565770,1266,False
2565769,37,False
2565769,94,False
2565769,112,False
2565769,404,False
2565769,421,False
2565769,425,False
2565769,460,False
2565769,484,False
2565769,516,False
2565769,546,True
2565769,660,False
2565769,713,False
2565769,785,False
2565769,796,False
2565769,806,False
2565769,833,False
2565769,847,False
2565769,930,False
2565769,933,False
2565769,968,True
2565769,1030,False
2565769,1034,True
2565769,1062,False
2565769,1072,False
2565769,1078,False
2565769,1095,False
2565769,1102,False
2565769,1164,False
2565769,1177,False
2565768,32,False
2565768,273,False
2565768,374,False
2565768,499,False
2565768,534,False
2565768,599,False
2565768,610,False
2565768,696,False
2565768,739,False
2565768,743,False
2565768,806,False
2565768,839,False
2565768,911,False
2565768,972,False
2565768,1042,False
2565768,1053,False
2565768,1090,False
2565768,1108,True
2565767,242,False
2565767,254,False
2565767,263,False
2565767,370,False
2565767,440,False
2565767,543,False
2565767,579,False
2565767,745,False
2565767,757,False
2565767,766,False
2565767,781,False
2565767,885,False
2565767,948,False
2565767,1029,False
2565767,1109,False
2565767,1131,False
2565767,1161,False
2565767,1163,False
2565767,1213,True
2565766,106,False
2565766,164,False
2565766,197,False
2565766,201,True
2565766,239,False
2565766,302,False
2565766,385,False
2565766,446,False
2565766,488,False
2565766,490,False
2565766,614,False
2565766,658,False
2565766,660,True
2565766,734,False
2565766,776,False
2565766,781,False
2565766,830,False
2565766,834,False
2565766,838,False
2565766,840,False
2565766,921,False
2565766,1038,False
2565766,1066,False
2565766,1070,False
2565766,1080,False
2565766,1157,True
2565766,1215,False
2565766,1218,False
2565766,1260,True
2565766,1270,False
2565766,1304,False
2565765,43,False
2565765,74,False
2565765,98,False
2565765,401,False
2565765,432,False
2565765,438,True
2565765,545,False
2565765,554,False
2565765,630,False
2565765,747,False
2565765,809,True
2565765,816,False
2565765,913,False
2565765,1004,True
2565765,1011,False
2565765,1051,False
2565765,1058,False
2565765,1088,True
2565765,1170,False
2565765,1172,True
2565764,20,True
2565764,116,False
2565764,159,False
2565764,182,False
2565764,253,True
2565764,271,False
2565764,283,True
2565764,297,False
2565764,299,False
2565764,359,False
2565764,361,False
2565764,409,True
2565764,431,False
2565764,436,False
2565764,515,False
2565764,530,False
2565764,667,False
2565764,753,True
2565764,765,False
2565764,767,False
2565764,769,False
2565764,785,False
2565764,1013,False
2565764,1016,True
2565764,1078,False
2565764,1082,False
2565763,71,False
2565763,111,False
2565763,257,False
2565763,471,False
2565763,481,False
2565763,547,False
2565763,600,False
2565763,602,False
2565763,624,True
2565763,668,False
2565763,780,False
2565763,782,False
2565763,804,False
2565763,876,False
2565763,878,True
2565763,926,False
2565763,934,False
2565763,941,False
2565763,957,False
2565763,1027,True
2565763,1083,False
2565763,1120,False
2565763,1164,False
2565763,1211,False
2565762,60,True
2565762,139,False
2565762,211,False
2565762,495,False
2565762,583,False
2565762,594,False
2565762,725,False
2565762,789,False
2565762,791,False
2565762,845,False
2565762,861,True
2565762,943,False
2565762,1003,False
2565762,1155,False
2565761,127,False
2565761,195,False
2565761,499,False
2565761,585,False
2565761,587,False
2565761,607,False
2565761,611,False
2565761,613,False
2565761,642,False
2565761,878,False
2565761,1012,False
2565761,1036,False
2565760,206,False
2565760,258,False
2565760,325,False
2565760,423,False
2565760,445,False
2565760,584,False
2565760,601,False
2565760,624,False
2565760,718,False
2565760,788,False
2565760,912,False
2565760,925,True
2565760,1072,False
2565760,1111,False
2565760,1127,False
2565760,1221,False
2565760,1223,False
2565760,1380,False
2565759,53,False
2565759,189,False
2565759,377,False
2565759,399,False
2565759,410,False
2565759,505,False
2565759,517,False
2565759,638,False
2565759,660,False
2565759,799,False
2565759,889,False
2565759,940,False
2565759,943,True
2565759,1133,True
2565758,51,False
2565758,53,True
2565758,91,False
2565758,143,False
2565758,214,False
2565758,271,True
2565758,327,False
2565758,452,False
2565758,496,False
2565758,547,False
2565758,562,False
2565758,611,False
2565758,613,False
2565758,622,False
2565758,655,False
2565758,780,False
2565758,932,False
2565758,986,False
2565758,1015,False
2565758,1017,False
2565758,1150,False
2565758,1253,False
2565758,1350,True
2565757,63,True
2565757,272,True
2565757,289,False
2565757,305,True
2565757,310,False
2565757,360,True
2565757,417,False
2565757,430,False
2565757,444,False
2565757,468,False
2565757,524,True
2565757,593,False
2565757,610,False
2565757,635,False
2565757,638,False
2565757,687,False
2565757,752,False
2565757,804,False
2565757,813,False
2565757,874,True
2565757,887,False
2565757,924,False
2565757,1040,False
2565757,1051,False
2565757,1113,False
2565757,1119,False
2565757,1135,False
2565757,1147,False
2565757,1222,False
2565757,1228,False
2565757,1244,False
2565757,1281,False
2565757,1325,False
2565756,164,False
2565756,179,False
2565756,250,False
2565756,254,False
2565756,457,False
2565756,519,False
2565756,521,False
2565756,592,False
2565756,596,False
2565756,633,False
2565756,649,True
2565756,695,False
2565756,724,False
2565756,747,False
2565756,774,False
2565756,834,False
2565756,850,True
2565756,855,False
2565756,875,False
2565756,923,False
2565756,925,False
2565756,985,False
2565756,1011,True
2565756,1026,False
2565756,1032,False
2565756,1041,False
2565755,58,False
2565755,65,False
2565755,253,False
2565755,317,False
2565755,336,False
2565755,381,False
2565755,456,False
2565755,491,False
2565755,624,False
2565755,639,False
2565755,739,False
2565755,759,False
2565755,805,False
2565755,870,False
2565755,887,True
2565755,913,False
2565755,916,False
2565755,952,False
2565755,997,False
2565755,1057,True
2565755,1089,False
2565755,1182,False
2565755,1212,True
2565755,1237,False
2565754,117,False
2565754,337,False
2565754,355,True
2565754,381,False
2565754,420,False
2565754,445,False
2565754,476,False
2565754,485,False
2565754,609,False
2565754,817,False
2565754,927,False
2565754,964,False
2565754,1007,False
2565754,1033,False
2565754,1035,False
2565754,1065,True
2565754,1069,False
2565754,1112,False
2565754,1132,False
2565754,1201,True
2565754,1228,False
2565754,1294,False
2565753,32,False
2565753,42,False
2565753,56,False
2565753,141,False
2565753,159,False
2565753,364,False
2565753,383,False
2565753,448,False
2565753,700,False
2565753,740,False
2565753,866,False
2565753,914,False
2565753,1039,False
2565753,1054,False
2565753,1088,False
2565753,1147,False
2565753,1155,False
2565753,1201,False
2565752,374,False
2565752,385,False
2565752,416,False
2565752,427,False
2565752,468,False
2565752,592,False
2565752,680,False
2565752,781,False
2565752,860,False
2565752,870,False
2565752,876,False
2565752,913,False
2565752,1031,False
2565752,1038,False
2565752,1063,True
2565752,1087,False
2565752,1158,False
2565752,1192,False
2565752,1217,False
2565752,1301,True
2565751,36,False
2565751,43,False
2565751,228,False
2565751,234,False
2565751,375,False
2565751,421,False
2565751,432,False
2565751,457,False
2565751,535,False
2565751,635,True
2565751,690,False
2565751,709,False
2565751,736,False
2565751,895,False
2565751,904,True
2565751,993,False
2565751,1066,False
2565751,1072,False
2565751,1073,False
2565751,1096,False
2565750,110,False
2565750,159,False
2565750,185,True
2565750,281,False
2565750,517,False
2565750,712,False
2565750,717,False
2565750,734,False
2565750,772,False
2565750,839,True
2565750,866,False
2565750,910,False
2565750,1025,True
2565750,1061,False
2565750,1137,True
2565750,1154,False
2565750,1199,False
2565750,1245,False
2565750,1252,True
2565749,112,False
2565749,131,False
2565749,145,False
2565749,243,True
2565749,312,False
2565749,330,False
2565749,396,False
2565749,414,False
2565749,448,False
2565749,459,False
2565749,528,False
2565749,580,True
2565749,613,False
2565749,682,False
2565749,731,False
2565749,907,False
2565749,971,True
2565749,987,False
2565749,991,False
2565749,1045,False
2565749,1065,False
2565749,1077,False
2565749,1221,False
2565749,1258,False
2565749,1280,True
2565749,1334,True
2565748,78,False
2565748,91,False
2565748,152,False
2565748,186,False
2565748,211,False
2565748,237,True
2565748,510,True
2565748,525,False
2565748,566,False
2565748,775,False
2565748,803,False
2565748,813,False
2565748,886,False
2565748,956,False
2565748,980,False
2565748,998,True
2565748,1016,False
2565748,1023,False
2565748,1042,False
2565747,175,False
2565747,207,False
2565747,209,True
2565747,265,False
2565747,275,False
2565747,310,False
2565747,400,False
2565747,430,False
2565747,448,False
2565747,463,True
2565747,567,False
2565747,582,False
2565747,678,False
2565747,692,False
2565747,889,False
2565747,964,False
2565747,996,False
2565747,1165,False
2565747,1182,True
2565746,13,False
2565746,126,False
2565746,153,False
2565746,351,False
2565746,403,False
2565746,415,False
2565746,509,False
2565746,534,False
2565746,586,False
2565746,605,True
2565746,656,False
2565746,658,True
2565746,695,False
2565746,780,False
2565746,860,False
2565746,888,False
2565746,891,True
2565746,897,False
2565746,912,False
2565746,991,True
2565745,146,False
2565745,167,False
2565745,206,False
2565745,208,False
2565745,215,False
2565745,229,False
2565745,256,False
2565745,272,False
2565745,275,False
2565745,286,False
2565745,339,False
2565745,350,True
2565745,351,False
2565745,374,False
2565745,392,False
2565745,425,False
2565745,489,False
2565745,533,False
2565745,602,False
2565745,611,False
2565745,633,False
2565745,650,True
2565745,742,False
2565745,744,False
2565745,886,False
2565745,931,False
2565745,933,False
2565745,939,False
2565745,981,False
2565745,1055,False
2565745,1120,False
2565745,1125,False
2565745,1174,True
2565744,61,False
2565744,64,False
2565744,67,False
2565744,71,True
2565744,148,False
2565744,233,False
2565744,258,False
2565744,283,True
2565744,318,False
2565744,350,False
2565744,397,False
2565744,414,False
2565744,443,False
2565744,470,False
2565744,522,False
2565744,590,False
2565744,681,False
2565744,685,False
2565744,689,False
2565744,744,False
2565744,748,True
2565744,821,False
2565744,834,False
2565744,840,False
2565744,871,False
2565744,905,False
2565744,924,False
2565744,942,False
2565744,949,False
2565744,966,False
2565744,1033,False
2565744,1055,False
2565744,1099,False
2565744,1176,False
2565743,12,False
2565743,373,False
2565743,457,False
2565743,493,True
2565743,659,False
2565743,819,False
2565743,845,False
2565743,912,False
2565743,1002,False
2565743,1019,False
2565743,1031,True
2565743,1144,False
2565743,1235,False
2565743,1303,False
2565742,46,False
2565742,73,False
2565742,150,True
2565742,168,False
2565742,205,False
2565742,286,False
2565742,310,True
2565742,366,False
2565742,400,False
2565742,405,False
2565742,458,False
2565742,492,False
2565742,494,False
2565742,496,False
2565742,548,False
2565742,675,False
2565742,686,False
2565742,800,False
2565742,803,False
2565742,887,False
2565742,999,False
2565742,1090,False
2565742,1180,False
2565742,1183,True
2565742,1208,False
2565742,1220,False
2565741,87,False
2565741,135,False
2565741,144,False
2565741,158,False
2565741,167,False
2565741,202,False
2565741,224,True
2565741,241,False
2565741,246,False
2565741,375,False
2565741,449,False
2565741,453,False
2565741,619,False
2565741,705,False
2565741,707,False
2565741,853,False
2565741,953,True
2565741,993,False
2565741,1000,False
2565741,1041,False
2565741,1090,False
2565741,1105,False
2565741,1153,False
2565741,1155,False
2565740,49,False
2565740,177,False
2565740,215,False
2565740,391,False
2565740,399,False
2565740,450,False
2565740,537,False
2565740,631,False
2565740,645,False
2565740,850,False
2565740,892,True
2565740,914,False
2565740,956,True
2565740,1024,True
2565740,1092,False
2565740,1160,True
2565740,1172,False
2565740,1209,False
2565740,1260,False
2565740,1294,True
2565739,88,False
2565739,143,False
2565739,172,True
2565739,215,False
2565739,247,True
2565739,258,False
2565739,307,False
2565739,329,False
2565739,376,False
2565739,405,False
2565739,565,True
2565739,581,False
2565739,617,False
2565739,768,False
2565739,838,False
2565739,846,True
2565739,1016,False
2565739,1028,False
2565739,1039,False
2565739,1046,False
2565739,1050,False
2565739,1107,False
2565738,78,False
2565738,106,False
2565738,257,False
2565738,342,True
2565738,372,False
2565738,397,False
2565738,403,False
2565738,436,False
2565738,442,False
2565738,456,True
2565738,489,False
2565738,600,False
2565738,609,True
2565738,747,False
2565738,819,False
2565738,824,True
2565738,899,False
2565738,949,True
2565738,957,False
2565738,960,False
2565738,963,False
2565738,993,False
2565738,1106,True
2565738,1184,True
2565738,1219,False
2565738,1223,True
2565738,1275,False
2565738,1296,False
2565737,163,False
2565737,196,True
2565737,226,False
2565737,291,False
2565737,326,False
2565737,422,False
2565737,471,False
2565737,474,False
2565737,514,True
2565737,580,True
2565737,687,False
2565737,742,True
2565737,886,False
2565737,989,False
2565737,1021,True
2565737,1059,False
2565737,1071,False
2565737,1154,False
2565737,1188,True
2565737,1222,False
2565737,1228,False
2565737,1247,False
2565737,1278,False
2565736,41,False
2565736,65,False
2565736,108,False
2565736,132,False
2565736,367,True
2565736,379,False
2565736,905,False
2565736,1006,False
2565736,1044,False
2565736,1093,False
2565736,1104,False
2565736,1119,False
2565736,1124,False
2565736,1186,False
2565736,1248,False
2565735,115,False
2565735,212,False
2565735,221,False
2565735,307,False
2565735,309,True
2565735,334,False
2565735,465,False
2565735,524,False
2565735,562,True
2565735,626,True
2565735,658,False
2565735,686,False
2565735,707,False
2565735,822,False
2565735,841,False
2565735,998,False
2565735,1000,True
2565735,1084,False
2565735,1141,False
2565735,1172,False
2565735,1180,True
2565735,1223,False
2565735,1266,False
2565734,45,False
2565734,65,False
2565734,104,False
2565734,331,False
2565734,349,False
2565734,455,False
2565734,503,False
2565734,561,False
2565734,735,False
2565734,738,False
2565734,915,True
2565734,933,False
2565734,1024,False
2565734,1051,False
2565734,1127,False
2565733,61,False
2565733,146,False
2565733,161,False
2565733,163,False
